step,x1_real,x2_real,u_real,x1_ref
284,1.678439,2.4561322,1.768116,1.6651397092695428
285,1.6395898,2.3391626,1.7310256,1.591523681061664
286,1.6361818,2.410994,1.6402018,1.5114991487085165
287,1.6058966,2.2162287,1.5822153,1.4253883427577254
288,1.490085,2.12803,1.4993345,1.3335380010325835
289,1.434393,2.0962846,1.4076079,1.2363179724412101
290,1.4343753,1.9317303,1.2731581,1.1341197277255417
291,1.2453071,1.6914427,1.1607841,1.0273547831468126
292,1.2083379,1.4969271,1.0525209,0.916453043454821
293,0.9767343,1.469771,0.8879741,0.8018610708132272
294,0.9494329,1.1621047,0.7431421,0.6840402866513378
295,0.77998406,0.99299926,0.57256544,0.5634651136828593
296,0.6791303,0.7733903,0.4304387,0.4406210655730816
297,0.5414745,0.6976563,0.23796988,0.3160027919466998
298,0.360437,0.47386438,0.09476606,0.19011208660836487
299,0.090038404,0.16994491,-0.07761955,0.06345586699613531
300,-0.05054651,-0.07142373,-0.21448737,-0.06345586699613572
301,-0.11346778,-0.256979,-0.3915106,-0.19011208660836526
302,-0.25237906,-0.43747512,-0.5505644,-0.31600279194670017
303,-0.38276657,-0.64761156,-0.70313096,-0.4406210655730811
304,-0.58077097,-0.8311377,-0.8399149,-0.5634651136828597
305,-0.60706,-1.0585164,-0.9975409,-0.6840402866513373
306,-0.7570457,-1.2818834,-1.1336095,-0.8018610708132275
307,-0.95276254,-1.4485503,-1.2420218,-0.9164530434548206
308,-1.0227439,-1.6787105,-1.373826,-1.0273547831468128
309,-1.1132396,-1.8916866,-1.500356,-1.1341197277255413
310,-1.2467442,-2.131683,-1.5857732,-1.2363179724412106
311,-1.3691949,-2.0837016,-1.7139814,-1.333538001032583
312,-1.4187304,-2.1503866,-1.7799469,-1.4253883427577259
313,-1.4606987,-2.1548767,-1.8497975,-1.5114991487085163
314,-1.5762467,-2.472843,-1.928219,-1.5915236810616642
315,-1.6236587,-2.5968409,-1.965051,-1.6651397092695426
316,-1.5749868,-2.57114,-2.00819,-1.7320508075688776
317,-1.7005523,-2.5515828,-2.0558298,-1.791987548582672
318,-1.8402679,-2.782409,-2.1228464,-1.8447085882091627
319,-1.8949815,-2.8226283,-2.1436973,-1.8900016374293367
320,-1.9212292,-2.8414218,-2.2234454,-1.9276843171198843
321,-1.9726882,-2.9017715,-2.2318878,-1.9576048924295575
322,-2.054461,-3.007714,-2.262081,-1.9796428837618654
323,-1.9671034,-3.2760885,-2.265146,-1.9937095519038845
324,-2.0605843,-3.196583,-2.2545886,-1.9997482553477501
325,-2.0683823,-3.0819247,-2.2519665,-1.997734678366016
