step,x1_real,x2_real,u_real,x1_ref
237,0.014914259,-0.07213257,-0.014291537,0.0
238,-0.031865686,-0.020934928,-0.0085754255,0.0
239,-0.0049104053,-0.030850623,-0.0063657463,0.0
240,0.0706177,0.055832975,-0.0010860526,0.0
241,0.0690001,-0.028442848,-0.034025803,0.0
242,-0.015937606,0.02927017,-0.009130365,0.0
243,-0.0011105157,0.041650094,-0.01242586,0.0
244,0.0253049,0.08439249,-0.00781195,0.0
245,-0.0310441,0.005800681,-0.017183691,0.0
246,0.047116056,0.090286,-0.010373837,0.0
247,-0.09553112,-0.16203293,-0.0060285465,0.0
248,-0.05161286,-0.07933317,-0.011439643,0.0
249,0.06966977,-0.0325007,0.004574291,0.0
250,0.08634201,-0.0832083,0.031989817,0.0
251,-0.001033875,0.22649841,0.21450703,0.126847839313129
252,0.18709897,0.17866294,0.38965052,0.25318490714749853
253,0.39482084,0.57491565,0.48844203,0.37850248872082043
254,0.361369,0.5200441,0.6079501,0.5022959743621584
255,0.5050346,0.6444675,0.77173764,0.6240668913969742
256,0.5881822,0.900219,0.79341173,0.7433249113206551
257,0.66509485,1.0963116,0.88087577,0.8595898241783433
258,0.8807895,1.2627945,0.9539828,0.9723934722009374
259,0.831739,1.3124899,0.90540856,1.081281634911195
260,0.7904255,1.273112,1.045058,1.1858158581092808
261,0.8928483,1.2689918,1.0611813,1.2855752193730785
262,0.8697195,1.3282909,1.0546343,1.380158022964224
263,0.9825989,1.5314932,1.1047665,1.4691834173150666
264,1.0183741,1.2546154,1.0583147,1.5522929285835136
265,0.9541481,1.44418,1.2071295,1.6291519041006715
266,1.0991513,1.525529,1.125203,1.6994508598990288
267,1.1075275,1.6133091,1.17322,1.7629067268951641
268,1.1374885,1.5344913,1.1820474,1.8192639907090367
269,1.1195043,1.5018877,1.1785812,1.8682957205302133
270,1.1278315,1.344887,1.2657737,1.9098044828881477
271,1.0188043,1.6947726,1.2317435,1.9436231366470833
272,1.1047703,1.6857783,1.2939581,1.969615506024416
273,1.1034864,1.7611743,1.2665114,1.9876769289225082
274,1.0430561,1.5405803,1.3013153,1.997734678366016
275,1.1477537,1.7365891,1.2871677,1.9997482553477501
276,1.1592144,1.6177926,1.2806876,1.9937095519038848
277,1.0933219,1.9038544,1.4063336,1.9796428837618654
278,1.1422253,1.7802176,1.3193524,1.9576048924295575
279,1.1814518,1.9886111,1.368194,1.927684317119884
280,1.2707858,1.985096,1.3572711,1.890001637429337
281,1.2758245,1.7673113,1.3690417,1.8447085882091627
282,1.2100005,1.7959685,1.504157,1.7919875485826717
283,1.300081,1.9037648,1.4952592,1.732050807568877
284,1.2681997,2.0642886,1.4598731,1.6651397092695428
285,1.3963253,1.9875805,1.4612423,1.591523681061664
286,1.3836619,2.0802364,1.4798508,1.5114991487085165
287,1.4002769,2.2137089,1.5399686,1.4253883427577254
288,1.3973585,2.1685693,1.5236509,1.3335380010325835
289,1.4234018,2.051872,1.5051659,1.2363179724412101
290,1.4466411,1.9011356,1.4370724,1.1341197277255417
291,1.2791935,1.9376181,1.2998855,1.0273547831468126
292,1.2948157,1.761691,1.1645892,0.916453043454821
293,1.1889269,1.6488113,0.9561407,0.8018610708132272
294,0.9852786,1.3544099,0.82669055,0.6840402866513378
295,0.8887658,1.3529196,0.6589728,0.5634651136828593
296,0.72704095,0.9714197,0.5175771,0.4406210655730816
297,0.5635813,0.87364984,0.33792096,0.3160027919466998
298,0.33530116,0.7335389,0.17570381,0.19011208660836487
299,0.21418296,0.36570907,-0.020714434,0.06345586699613531
300,0.05914116,0.10061908,-0.18627584,-0.06345586699613572
301,-0.08705297,-0.08948673,-0.35377136,-0.19011208660836526
302,-0.076322496,-0.4224644,-0.500842,-0.31600279194670017
303,-0.32287323,-0.68096316,-0.689034,-0.4406210655730811
304,-0.529243,-0.79728043,-0.82114077,-0.5634651136828597
305,-0.7047162,-1.0177447,-0.94982815,-0.6840402866513373
306,-0.8266638,-1.2469304,-0.9483738,-0.8018610708132275
307,-0.8232658,-1.4303968,-1.1522018,-0.9164530434548206
308,-0.9918177,-1.5754871,-1.2309768,-1.0273547831468128
309,-1.0638216,-1.5580956,-1.2874494,-1.1341197277255413
310,-0.9786007,-1.6567433,-1.369737,-1.2363179724412106
311,-1.082468,-1.8979876,-1.4317322,-1.333538001032583
312,-1.1886196,-1.9793881,-1.4840306,-1.4253883427577259
313,-1.2215551,-2.0548787,-1.513455,-1.5114991487085163
314,-1.400679,-2.221905,-1.587075,-1.5915236810616642
315,-1.5184766,-2.2073395,-1.6316873,-1.6651397092695426
316,-1.4459162,-2.2278564,-1.7163491,-1.7320508075688776
317,-1.5975409,-2.1463673,-1.6948489,-1.791987548582672
318,-1.458315,-2.2872822,-1.7132562,-1.8447085882091627
319,-1.5195946,-2.2764058,-1.7430184,-1.8900016374293367
320,-1.5732176,-2.4526887,-1.7643276,-1.9276843171198843
321,-1.6688764,-2.41673,-1.8208059,-1.9576048924295575
322,-1.663297,-2.49711,-1.868652,-1.9796428837618654
323,-1.6900508,-2.4689796,-1.8272476,-1.9937095519038845
324,-1.6085861,-2.3877993,-1.839623,-1.9997482553477501
325,-1.6053479,-2.583769,-1.8751429,-1.997734678366016
