step,x1_real,x2_real,u_real,x1_ref
516,1.0833733,1.5778868,1.2705882,2.0
517,1.0870066,1.7756455,1.2730907,2.0
518,1.2203544,1.8022726,1.2119594,2.0
519,1.2308246,1.6861668,1.1972207,2.0
520,1.2200896,1.7808836,1.1868485,2.0
521,1.148852,1.6317501,1.2903699,2.0
522,1.1572357,1.9158589,1.376408,2.0
523,1.2484189,1.8333577,1.3987864,2.0
524,1.2751753,1.8698796,1.4485217,2.0
525,1.2934301,2.0843217,1.5018221,2.0
526,1.32142,2.0811954,1.5219913,2.0
527,1.3807126,2.089019,1.5904256,2.0
528,1.4262298,2.039378,1.6231426,2.0
529,1.5038167,1.995801,1.0303149,2.0
530,1.1433727,1.6108682,-0.12128061,0.0
531,0.41871458,0.4960662,-0.08174056,0.0
532,0.13791908,0.09261575,-0.04430554,0.0
533,-0.12003136,0.008403344,-0.01720624,0.0
534,-0.08266545,0.11902295,-0.00992181,0.0
535,0.06960123,0.023483736,-0.016975364,0.0
536,0.07734135,0.007056093,-0.01934382,0.0
537,0.09782185,-0.014459371,0.00264916,0.0
538,0.017400358,-0.022753777,-0.018186541,0.0
539,-0.069789015,0.007813947,0.013235199,0.0
540,-0.029705722,0.018506538,0.0,0.0
