step,x1_real,x2_real,u_real,x1_ref
307,-1.0009786,-1.5112612,-1.2668428,-0.9164530434548206
308,-1.0421728,-1.4406468,-1.3796843,-1.0273547831468128
309,-1.1325135,-1.9637257,-1.5111064,-1.1341197277255413
310,-1.3131717,-1.9645157,-1.5967764,-1.2363179724412106
311,-1.458192,-2.1284053,-1.6876026,-1.333538001032583
312,-1.4528713,-2.3608978,-1.7669091,-1.4253883427577259
313,-1.5733941,-2.3621602,-1.8639492,-1.5114991487085163
314,-1.7291888,-2.3606398,-1.9191011,-1.5915236810616642
315,-1.8032664,-2.6041007,-1.9902736,-1.6651397092695426
316,-1.7882651,-2.6465647,-2.0291321,-1.7320508075688776
317,-1.8646804,-2.4557228,-2.1065822,-1.791987548582672
318,-1.9522178,-2.7550464,-2.1232355,-1.8447085882091627
319,-1.8827899,-2.9869428,-2.1635354,-1.8900016374293367
320,-1.9532272,-2.829051,-2.1856015,-1.9276843171198843
321,-1.9849019,-2.8951988,-2.205299,-1.9576048924295575
322,-1.9704518,-3.0823212,-2.2177093,-1.9796428837618654
323,-2.0189903,-3.0274196,-2.2632048,-1.9937095519038845
324,-1.9864724,-2.90698,-2.25997,-1.9997482553477501
325,-1.9852182,-2.8989213,-2.2634268,-1.997734678366016
326,-2.0594504,-3.1001964,-2.2693975,-1.9876769289225082
327,-2.0375423,-3.2184284,-2.250869,-1.9696155060244163
328,-2.0763078,-3.0881696,-2.2401521,-1.9436231366470833
329,-2.0101774,-3.196994,-2.2291381,-1.9098044828881477
330,-2.004415,-3.1341648,-2.1600919,-1.8682957205302135
331,-2.0129673,-3.0804908,-2.104203,-1.8192639907090364
332,-1.9624071,-2.9715521,-2.0602643,-1.762906726895164
333,-1.9442489,-2.7451935,-2.0014803,-1.6994508598990288
334,-1.8796185,-2.7507982,-1.9262321,-1.6291519041006717
335,-1.8211305,-2.549283,-1.8421792,-1.5522929285835132
336,-1.7246819,-2.4412613,-1.7613271,-1.4691834173150664
337,-1.6007798,-2.3327196,-1.65208,-1.380158022964224
338,-1.5569631,-2.279099,-1.5277133,-1.2855752193730792
339,-1.3999084,-2.1243289,-1.4009584,-1.1858158581092804
